id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
2693252,2014-01-22,2014-01-22,,Auckland,,178001,tettigonia,2016-02-18 04:17:56 UTC,2017-10-22 21:47:48 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/2693252,https://static.inaturalist.org/photos/3030766/medium.jpg?1455769078,,"Macropathinae, Rhaphidophoridae",Lays egg in a tree bark.,false,1,0,false,,"Palmerston North, New Zealand",-40.38065,175.617056,,,,false,,,Talitropsis sedilloti,Talitropsis sedilloti,,Insecta,85198,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Rhaphidophoroidea,Rhaphidophoridae,Macropathinae,,Talitropsini,,Talitropsis,,Talitropsis sedilloti,,,,
2736881,"2016-03-02, 2:26pm",2016-03-02,2016-03-02 01:26:00 UTC,Wellington,,175615,followthefez,2016-03-02 04:30:45 UTC,2016-05-17 21:23:17 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/2736881,https://static.inaturalist.org/photos/3089214/medium.jpg?1456893050,,"","Body had a diameter of approximately 2.1cm.
Resting wing span was approximately 13.3cm.
Struggled about on grass for a few minutes before managing to take flight and land on the leaves of a tree. It stayed there until I left the area (approximately 15 minutes later). ",true,2,0,false,,"Massey University, Palmerston North",-40.38722,175.61735,,,,false,,,Gum Emperor Moth,Opodiphthera eucalypti,Gum emperor moth,Insecta,68135,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Bombycoidea,Saturniidae,Saturniinae,,Saturniini,,Opodiphthera,,Opodiphthera eucalypti,,,,
2878411,2016-04-04,2016-04-04,,Wellington,false,57775,pohanginapete,2016-04-04 05:00:36 UTC,2018-12-19 19:06:08 UTC,research,CC-BY,http://naturewatch.org.nz/observations/2878411,https://static.inaturalist.org/photos/3286958/medium.jpg?1459746040,,"","One of a great many at the vet pond on the Turitea campus. Can't guarantee it doesn't have a bit of grey duck in it, but it looks to have the characteristic mallard colours.",true,1,0,false,,"Massey University, Palmerston North",-40.386684,175.616543,7,,,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anas,,Anas platyrhynchos,,,,
3045004,Thu Apr 28 2016 08:29:41 GMT+1200 (GMT+12),2016-04-28,2016-04-27 20:29:41 UTC,Auckland,,57797,jeremy_rolfe,2016-04-27 21:39:07 UTC,2019-07-28 10:56:28 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3045004,https://static.inaturalist.org/photos/3506389/medium.jpg?1461793154,,"",On door of building at Massey University.,false,4,0,false,3,"Massey University, Massey University, Manawatu-Wanganui, NZ",-40.3882846702,175.620540837,5,,,false,,,South African Mantis,Miomantis caffra,South African Mantis,Insecta,207583,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Mantodea,,,Mantidae,Miomantinae,,Miomantini,,Miomantis,,Miomantis caffra,,,,
3168609,2016-05-14,2016-05-14,,Wellington,false,57775,pohanginapete,2016-05-14 01:26:29 UTC,2016-06-26 01:49:28 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3168609,https://static.inaturalist.org/photos/3664168/medium.jpg?1463189193,,"","",true,1,0,false,,"Massey University, Turitea campus, Palmerston North",-40.383984,175.618148,12,,,false,,,Blackbird,Turdus merula,Blackbird,Aves,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
3168740,2016-05-14,2016-05-14,,Wellington,,57775,pohanginapete,2016-05-14 01:42:33 UTC,2016-07-30 02:55:25 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3168740,https://static.inaturalist.org/photos/3664362/medium.jpg?1463190156,,"","",true,1,0,false,,"Massey University, Turitea campus, Palmerston North",-40.383423,175.617889,5,,,false,,,North Island Fantail,Rhipidura fuliginosa placabilis,North Island Fantail,Aves,413543,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Rhipiduridae,,,,,Rhipidura,,Rhipidura fuliginosa,,Rhipidura fuliginosa placabilis,,
3239424,2016-05-21,2016-05-21,,Wellington,false,57775,pohanginapete,2016-05-21 03:53:15 UTC,2016-06-26 03:44:50 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3239424,https://static.inaturalist.org/photos/3749486/medium.jpg?1463802801,,"","",false,2,0,false,,"Massey University campus, Palmerston North",-40.383547,175.617866,6,,,false,,,Blackbird,Turdus merula,Blackbird,Aves,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
3240554,2016-05-21,2016-05-21,,Wellington,,57775,pohanginapete,2016-05-21 07:33:12 UTC,2016-05-21 07:42:16 UTC,needs_id,CC-BY,http://naturewatch.org.nz/observations/3240554,https://static.inaturalist.org/photos/3751270/medium.jpg?1463815996,,"",Growing in bark mulch.,true,1,0,false,,"Massey University campus, Palmerston North",-40.38371,175.617948,3,,,false,,,Gilled Mushrooms,Agaricales,gilled mushrooms,Fungi,47167,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,,,,,,,,,,,,,,
3240604,2016-05-21,2016-05-21,,Wellington,,57775,pohanginapete,2016-05-21 07:54:34 UTC,2017-05-18 19:20:38 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3240604,https://static.inaturalist.org/photos/3751336/medium.jpg?1463817277,,"","",true,1,0,false,,"Massey University campus, Palmerston North",-40.384536,175.617981,3,,,false,,,British Chaffinch,Fringilla coelebs gengleri,British Chaffinch,Aves,199155,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,Fringilla coelebs gengleri,,
3240608,2016-05-21,2016-05-21,,Wellington,,57775,pohanginapete,2016-05-21 08:06:52 UTC,2017-06-21 07:00:20 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3240608,https://static.inaturalist.org/photos/3751340/medium.jpg?1463818015,,"","",true,3,0,false,,"Massey University campus, Palmerston North",-40.384538,175.617952,3,,,false,,,Silvereye (ssp. lateralis),Zosterops lateralis lateralis,Silvereye,Aves,413547,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,Zosterops lateralis lateralis,,
3361908,2016-06-02,2016-06-02,,Wellington,,251955,hknz,2016-06-02 05:05:48 UTC,2017-07-04 10:03:24 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3361908,https://static.inaturalist.org/photos/3882088/medium.jpg?1464843951,,"",Lots of Steelblue Ladybirds on a post. approx 30.,false,1,0,false,,"Bledisloe Park, Palmerston North",-40.381181,175.617689,12,,,false,,,Steelblue Ladybird,Halmus chalybeus,Steelblue Ladybird,Insecta,244625,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Chilocorinae,,,,Halmus,,Halmus chalybeus,,,,
3474502,2016-06-18,2016-06-18,,Wellington,false,57775,pohanginapete,2016-06-18 01:03:40 UTC,2016-06-26 09:03:46 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3474502,https://static.inaturalist.org/photos/4038243/medium.jpg?1466211825,,"","",true,1,0,false,,"Massey University, Palmerston North",-40.383633,175.618279,10,,,false,,,Dunnock,Prunella modularis,Dunnock,Aves,13988,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Prunellidae,,,,,Prunella,,Prunella modularis,,,,
3543111,2016-06-29,2016-06-29,,Wellington,,57775,pohanginapete,2016-06-29 07:44:28 UTC,2016-06-29 09:23:12 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3543111,https://static.inaturalist.org/photos/4130384/medium.jpg?1467186273,,"",One of two in the unpaved carpark.,true,3,0,false,,"Massey University, Palmerston North",-40.390748,175.622643,6,,,false,,,Spur-winged Plover,Vanellus miles novaehollandiae,Spur-winged Plover,Aves,413584,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Charadriidae,,,,,Vanellus,,Vanellus miles,,Vanellus miles novaehollandiae,,
3562793,2016-06-28 08:45:00,2016-06-28,2016-06-27 20:45:00 UTC,Auckland,,264064,nzgardenbirdsurvey,2016-06-29 23:45:58 UTC,2016-07-01 05:06:02 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/3562793,,,"bird survey, New Zealand annual Garden Bird Survey 2016, upload2, from data entered into online form on Landcare Research website, class-bulkobservationfile-user_id-264064-filename-nzgbs_day3-5-part1_2-csv-project_id-7931-2016-06-29 15:21:50 -0700.csv",,false,0,0,false,,"Moginie Road, Turitea Campus, Massey University, Palmerston North, Manawatu-Wanganui, New Zealand",-40.3850860596,175.6140594482,,,,false,,,Zosterops lateralis,Zosterops lateralis,Silvereye,Aves,202505,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Zosteropidae,,,,,Zosterops,,Zosterops lateralis,,,,
3562795,2016-06-28 08:45:00,2016-06-28,2016-06-27 20:45:00 UTC,Auckland,false,264064,nzgardenbirdsurvey,2016-06-29 23:46:00 UTC,2016-07-01 05:06:02 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/3562795,,,"bird survey, New Zealand annual Garden Bird Survey 2016, upload2, from data entered into online form on Landcare Research website, class-bulkobservationfile-user_id-264064-filename-nzgbs_day3-5-part1_2-csv-project_id-7931-2016-06-29 15:21:50 -0700.csv",,false,0,0,false,,"Moginie Road, Turitea Campus, Massey University, Palmerston North, Manawatu-Wanganui, New Zealand",-40.3850860596,175.6140594482,,,,false,,,Turdus merula,Turdus merula,Blackbird,Aves,12716,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus merula,,,,
3562796,2016-06-28 08:45:00,2016-06-28,2016-06-27 20:45:00 UTC,Auckland,,264064,nzgardenbirdsurvey,2016-06-29 23:46:01 UTC,2016-07-01 05:06:03 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/3562796,,,"bird survey, New Zealand annual Garden Bird Survey 2016, upload2, from data entered into online form on Landcare Research website, class-bulkobservationfile-user_id-264064-filename-nzgbs_day3-5-part1_2-csv-project_id-7931-2016-06-29 15:21:50 -0700.csv",,false,0,0,false,,"Moginie Road, Turitea Campus, Massey University, Palmerston North, Manawatu-Wanganui, New Zealand",-40.3850860596,175.6140594482,,,,false,,,Passer domesticus,Passer domesticus,House Sparrow,Aves,13858,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,
3562797,2016-06-28 08:45:00,2016-06-28,2016-06-27 20:45:00 UTC,Auckland,false,264064,nzgardenbirdsurvey,2016-06-29 23:46:03 UTC,2016-07-01 05:06:04 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/3562797,,,"bird survey, New Zealand annual Garden Bird Survey 2016, upload2, from data entered into online form on Landcare Research website, key observation with site information, class-bulkobservationfile-user_id-264064-filename-nzgbs_day3-5-part1_2-csv-project_id-7931-2016-06-29 15:21:50 -0700.csv",,false,0,0,false,,"Moginie Road, Turitea Campus, Massey University, Palmerston North, Manawatu-Wanganui, New Zealand",-40.3850860596,175.6140594482,,,,false,,,Anthornis melanura,Anthornis melanura,Bellbird,Aves,12612,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Anthornis,,Anthornis melanura,,,,
3562798,2016-06-28 08:45:00,2016-06-28,2016-06-27 20:45:00 UTC,Auckland,false,264064,nzgardenbirdsurvey,2016-06-29 23:46:04 UTC,2016-07-01 05:06:04 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/3562798,,,"bird survey, New Zealand annual Garden Bird Survey 2016, upload2, from data entered into online form on Landcare Research website, class-bulkobservationfile-user_id-264064-filename-nzgbs_day3-5-part1_2-csv-project_id-7931-2016-06-29 15:21:50 -0700.csv",,false,0,0,false,,"Moginie Road, Turitea Campus, Massey University, Palmerston North, Manawatu-Wanganui, New Zealand",-40.3850860596,175.6140594482,,,,false,,,Rhipidura fuliginosa,Rhipidura fuliginosa,Fantail,Aves,244276,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Rhipiduridae,,,,,Rhipidura,,Rhipidura fuliginosa,,,,
3748031,2016/05/26 4:21 PM NZST,2016-05-26,2016-05-26 04:21:00 UTC,Wellington,,147573,brb,2016-07-26 09:24:16 UTC,2016-07-26 19:41:02 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3748031,https://static.inaturalist.org/photos/4360197/medium.jpg?1469524952,,"",In wood chip garden outside Science Tower.,false,2,0,false,,"Massey University, Palmerston North, New Zealand",-40.386260452,175.6183004379,31,,,false,,,White basket fungus,Ileodictyon cibarium,white basket fungus,Fungi,382779,Fungi,Basidiomycota,,,Agaricomycetes,,,Phallales,,,Phallaceae,,,,,Ileodictyon,,Ileodictyon cibarium,,,,
3748033,2016/06/08 11:01 AM NZST,2016-06-08,2016-06-07 23:01:00 UTC,Wellington,,147573,brb,2016-07-26 09:26:03 UTC,2016-07-26 19:40:55 UTC,needs_id,CC-BY-NC,http://naturewatch.org.nz/observations/3748033,https://static.inaturalist.org/photos/4360200/medium.jpg?1469525108,,"",In wood chip garden.,false,1,0,false,,"Massey University, Palmerston North, New Zealand",-40.3882053806,175.618493557,31,,,false,,,Psathyrellaceae,Psathyrellaceae,,Fungi,56310,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,,,,,,,
3748034,2016/06/08 11:13 AM NZST,2016-06-08,2016-06-07 23:13:00 UTC,Wellington,,147573,brb,2016-07-26 09:28:08 UTC,2016-07-26 19:40:38 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3748034,https://static.inaturalist.org/photos/4360202/medium.jpg?1469525249,,"","In mixed forest park land, native and exotic trees.",false,1,0,false,,"Massey University, Palmerston North, New Zealand",-40.382685614,175.6183862686,61,,,false,,,Clouded Agaric,Clitocybe nebularis,Cloudy Clitocybe,Fungi,63255,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,,,Clitocybe,,Clitocybe nebularis,,,,
3748036,2016/06/08 12:05 PM NZST,2016-06-08,2016-06-08 00:05:00 UTC,Wellington,,147573,brb,2016-07-26 09:33:48 UTC,2016-07-26 19:40:05 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3748036,https://static.inaturalist.org/photos/4360206/medium.jpg?1469525560,,"",On unidentified stump. In native and exotic forest park.,false,1,0,false,,"Massey University, Palmerston North, New Zealand",-40.3823587124,175.6182575226,61,,,false,,,Armillaria novae-zelandiae,Armillaria novae-zelandiae,,Fungi,381276,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Marasmiineae,,Physalacriaceae,,,,,Armillaria,,Armillaria novae-zelandiae,,,,
3748041,2016/06/08 11:43 AM NZST,2016-06-08,2016-06-07 23:43:00 UTC,Wellington,,147573,brb,2016-07-26 09:37:40 UTC,2016-07-26 19:39:40 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3748041,https://static.inaturalist.org/photos/4360212/medium.jpg?1469525773,,"","On grassy area, presumably at the site of a removed stump of wood.",false,2,0,false,,"Massey University, Palmerston North, New Zealand",-40.3840585835,175.618429184,61,,,false,,,Spectacular Rustgill,Gymnopilus junonius,Laughing Jim,Fungi,83196,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Agaricineae,,Strophariaceae,,,,,Gymnopilus,,Gymnopilus junonius,,,,
3748043,2016/06/08 11:02 AM NZST,2016-06-08,2016-06-07 23:02:00 UTC,Wellington,,147573,brb,2016-07-26 09:39:34 UTC,2016-07-26 19:39:24 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/3748043,https://static.inaturalist.org/photos/4360216/medium.jpg?1469525920,,"",In wood chip garden.,false,2,0,false,,"Massey University, Palmerston North, New Zealand",-40.3880582871,175.6183218956,31,,,false,,,Redlead Roundhead,Leratiomyces ceres,Chip Cherries,Fungi,121217,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Agaricineae,,Strophariaceae,,,,,Leratiomyces,,Leratiomyces ceres,,,,
3748045,2016/06/08 11:02 AM NZST,2016-06-08,2016-06-07 23:02:00 UTC,Wellington,,147573,brb,2016-07-26 09:41:35 UTC,2016-08-04 02:47:40 UTC,needs_id,CC-BY-NC,http://naturewatch.org.nz/observations/3748045,https://static.inaturalist.org/photos/4360219/medium.jpg?1469525998,,"",In wood chip garden.,false,1,0,false,,"Massey University, Palmerston North, New Zealand",-40.3880746308,175.6183862686,31,,,false,,,Psathyrella,Psathyrella,Brittlestems,Fungi,67745,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,Psathyrella,,,,,,
3985904,2016/08/29 ,2016-08-29,,Wellington,,57775,pohanginapete,2016-08-29 08:13:26 UTC,2016-09-02 18:37:15 UTC,research,CC-BY,http://naturewatch.org.nz/observations/3985904,https://static.inaturalist.org/photos/4705019/medium.jpg?1472458061,,"",Pair copulating in the car park. Photographs in sequence.,false,1,0,false,,"Massey University, Palmerston North",-40.3907462334,175.622594654,8,,,false,,,Spur-winged Plover,Vanellus miles novaehollandiae,Spur-winged Plover,Aves,413584,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Charadriidae,,,,,Vanellus,,Vanellus miles,,Vanellus miles novaehollandiae,,
4106832,2016/09/14,2016-09-14,,Wellington,,57775,pohanginapete,2016-09-14 10:56:10 UTC,2016-09-14 11:16:27 UTC,research,CC-BY,http://naturewatch.org.nz/observations/4106832,https://static.inaturalist.org/photos/4880279/medium.jpg?1473850307,,"",One of several (4-5?) in a pair of flowering trees. Sometimes these trees are frequented by so many tui it's impossible to get an accurate count.,false,1,0,false,,Massey University Manawatu campus,-40.3870280788,175.620129704,4,,,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tui,Aves,413522,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Prosthemadera,,Prosthemadera novaeseelandiae,,Prosthemadera novaeseelandiae novaeseelandiae,,
4137329,Fri Sep 16 2016 06:45:41 GMT+1200 (GMT+12),2016-09-16,2016-09-15 18:45:41 UTC,Auckland,,135987,rojpoj,2016-09-18 05:36:41 UTC,2017-09-01 22:05:08 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4137329,,,,,false,0,0,false,3,"369 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.4134927156,175.6602421964,135,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4137667,Sat Sep 17 2016 08:00:12 GMT+1200 (GMT+12),2016-09-17,2016-09-16 20:00:12 UTC,Auckland,,135987,rojpoj,2016-09-18 05:39:51 UTC,2017-09-01 22:05:08 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4137667,,,,,false,0,0,false,3,"357 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.4137359021,175.6596358485,165,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4137839,Sun Sep 18 2016 17:40:15 GMT+1200 (GMT+12),2016-09-18,2016-09-18 05:40:15 UTC,Auckland,,135987,rojpoj,2016-09-18 05:42:47 UTC,2017-09-01 22:05:09 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4137839,,,,,false,0,0,false,3,"357 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.413845193,175.6594015862,142,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4140851,Mon Sep 19 2016 06:45:26 GMT+1200 (GMT+12),2016-09-19,2016-09-18 18:45:26 UTC,Auckland,,135987,rojpoj,2016-09-18 19:07:34 UTC,2017-09-01 22:05:26 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4140851,,,,,false,0,0,false,3,"354 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.4111067063,175.6579048311,64,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4141200,"September 19, 2016 7:30AM",2016-09-19,2016-09-18 19:30:00 UTC,Auckland,,140806,greatkererucount,2016-09-18 20:01:45 UTC,2017-09-01 22:05:27 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4141200,,,,,true,0,0,false,95,"Palmerston North, NZ-MW, NZ",-40.3811333235,175.6155841146,0,,,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4141206,"September 19, 2016 7:30AM",2016-09-19,2016-09-18 19:30:00 UTC,Auckland,,140806,greatkererucount,2016-09-18 20:02:43 UTC,2017-09-01 22:05:28 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4141206,,,,,true,0,0,false,95,"Palmerston North, NZ-MW, NZ",-40.3834754662,175.6197303906,0,,,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4143425,"September 19, 2016 11:20AM",2016-09-19,2016-09-18 23:20:00 UTC,Auckland,,140806,greatkererucount,2016-09-18 23:22:12 UTC,2017-09-01 22:05:40 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4143425,,,,,true,0,0,false,95,"Palmerston North, NZ-MW, NZ",-40.3797021265,175.618671421,0,,,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4150643,2016/09/19 6:50 AM NZST,2016-09-19,2016-09-18 18:50:00 UTC,Wellington,,165678,grey,2016-09-19 22:04:10 UTC,2016-10-20 22:30:16 UTC,needs_id,CC-BY-NC,http://naturewatch.org.nz/observations/4150643,https://static.inaturalist.org/photos/4942502/medium.jpg?1474322343,,"",Large buff-coloured mushrooms growing on or at the base of a rotting stump in a wood-chipped garden. White gills running down the stem. Individual fruit bodies 10-15 cm across. Another Clitocybe nebularis or could it be Leucopaxillus giganteus?,true,1,0,false,,"Linton, New Zealand",-40.3997364567,175.6205363263,122,,,false,,,Pleurotus,Pleurotus,,Fungi,48496,Fungi,Basidiomycota,,,Agaricomycetes,,,Agaricales,Pleurotineae,,Pleurotaceae,,,,,Pleurotus,,,,,,
4153337,"September 19, 2016 2:30PM",2016-09-19,2016-09-19 02:30:00 UTC,Auckland,,140806,greatkererucount,2016-09-20 04:35:09 UTC,2017-09-01 22:06:50 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4153337,,,,,true,0,0,false,95,"Palmerston North, NZ-MW, NZ",-40.3781453021,175.6194765866,0,,,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4154043,Tue Sep 20 2016 16:40:07 GMT+1200 (GMT+12),2016-09-20,2016-09-20 04:40:07 UTC,Auckland,,135987,rojpoj,2016-09-20 09:42:11 UTC,2017-09-01 22:07:07 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4154043,,,,,false,0,0,false,3,"369 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.41144087,175.6582302,165,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4172084,Thu Sep 22 2016 06:30:28 GMT+1200 (GMT+12),2016-09-22,2016-09-21 18:30:28 UTC,Auckland,,135987,rojpoj,2016-09-22 07:03:06 UTC,2017-09-01 22:08:29 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4172084,,,,,false,0,0,false,3,"354 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.41144565,175.65822938,165,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4194110,Sat Sep 24 2016 10:00:54 GMT+1200 (GMT+12),2016-09-24,2016-09-23 21:00:54 UTC,Auckland,,135987,rojpoj,2016-09-24 21:12:33 UTC,2017-09-01 22:10:35 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4194110,,,,,false,0,0,false,3,"354 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.41144565,175.65822938,165,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4205559,Mon Sep 26 2016 16:30:55 GMT+1300 (GMT+13),2016-09-26,2016-09-26 03:30:55 UTC,Nuku'alofa,,135987,rojpoj,2016-09-26 06:39:04 UTC,2017-09-01 22:11:39 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4205559,,,,,false,0,0,false,3,"369 Turitea Road, Turitea, Manawatu-Wanganui, NZ",-40.41144565,175.65822938,165,,,false,,,,Hemiphaga novaeseelandiae,Kereru,Aves,204520,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Hemiphaga,,Hemiphaga novaeseelandiae,,,,
4264465,2016/10/03,2016-10-03,,Auckland,,58949,johnssc,2016-10-04 00:36:15 UTC,2017-03-10 11:21:06 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/4264465,https://static.inaturalist.org/photos/5104843/medium.jpg?1475541061,,"",Adult female at rest under porch of building,false,1,0,false,,"Massey University, Palmerston North, New Zealand",-40.3853650576,175.617377758,8,,,false,,,Puriri Moth,Aenetus virescens,Puriri moth,Insecta,409639,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Hepialoidea,Hepialidae,,,,,Aenetus,,Aenetus virescens,,,,
